health_account_key,month,nps,csat,health_score,churn_flag,churn_reason,customer_success_owner
ACC-001370,2025-06-01,27,3.9,56.9,FALSE,,CS Team B
ACC-001370,2025-07-01,26,3.1,61.3,FALSE,,CS Team B
acc-001370,2025-08-01,39,3.1,67.0,FALSE,,CS Team A
ACC-001370,2025-09-01,36,2.8,70.0,FALSE,,CS Team C
ACC 001370,2025-10-01,41,3.7,69.9,FALSE,,CS Team A
acc-001370,2025-11-01,18,3.4,73.0,FALSE,,CS Team A
ACC-001370,2025-12-01,55,4.4,72.5,FALSE,,CS Team B
acc-001371,2025-01-01,2,3.1,55.8,FALSE,,CS Team A
ACC-001371,2025-02-01,58,3.7,60.8,FALSE,,CS Team C
acc-001371,2025-03-01,1,3.0,56.8,FALSE,,CS Team A
ACC-001371,2025-04-01,-32,3.7,48.9,FALSE,,CS Team A
acc-001371,2025-05-01,3,2.8,49.5,FALSE,,CS Team C
ACC-001371,2025-06-01,-37,2.4,50.0,FALSE,,CS Team A
ACC-001371,2025-07-01,7,3.8,55.1,FALSE,,CS Team A
ACC 001371,2025-08-01,4,3.8,51.8,FALSE,,Strategic CS
 ACC-001371 ,2025-09-01,12,3.1,54.0,FALSE,,CS Team B
ACC-001371,2025-10-01,3,3.4,49.6,FALSE,,CS Team B
acc-001371,2025-11-01,-19,2.7,43.7,FALSE,,CS Team C
ACC-001371,2025-12-01,15,1.8,41.2,FALSE,,CS Team A
ACC-001372,2025-01-01,35,3.3,75.5,FALSE,,CS Team C
ACC-001372,2025-02-01,17,3.8,67.9,FALSE,,CS Team C
ACC-001372,2025-03-01,64,3.6,73.9,FALSE,,CS Team A
ACC 001372,2025-04-01,-16,4.2,78.2,FALSE,,CS Team A
ACC-001372,2025-05-01,45,4.1,71.1,FALSE,,CS Team A
acc-001372,2025-06-01,49,3.6,77.5,FALSE,,CS Team B
ACC-001372,2025-07-01,63,3.9,80.9,FALSE,,CS Team B
ACC-001372,2025-08-01,54,4.3,74.6,FALSE,,CS Team A
ACC-001372,2025-09-01,42,3.4,74.9,FALSE,,CS Team C
ACC-001372,2025-10-01,68,3.8,76.0,FALSE,,CS Team B
ACC-001372,2025-11-01,79,4.1,80.4,FALSE,,Strategic CS
ACC-001372,2025-12-01,84,3.4,76.2,FALSE,,CS Team A
ACC-001373,2025-01-01,79,4.9,89.8,FALSE,,CS Team B
acc-001373,2025-02-01,47,4.5,79.2,FALSE,,CS Team A
ACC-001373,2025-03-01,44,4.4,82.8,FALSE,,CS Team A
ACC-001373,2025-04-01,51,4.7,85.8,FALSE,,CS Team B
ACC 001373,2025-05-01,87,5,90.0,FALSE,,CS Team B
acc-001373,2025-06-01,53,4.6,90.8,FALSE,,CS Team B
ACC-001373,2025-07-01,57,4.5,96.7,FALSE,,CS Team C
ACC 001373,2025-08-01,96,4.2,96.9,FALSE,,CS Team B
ACC-001373,2025-09-01,46,4.3,82.5,FALSE,,CS Team A
ACC-001373,2025-10-01,40,4.8,90.7,FALSE,,CS Team A
acc-001373,2025-11-01,68,5,99.7,FALSE,,CS Team C
ACC-001373,2025-12-01,48,3.4,85.5,FALSE,,CS Team A
 ACC-001374 ,2025-01-01,13,3.0,63.0,FALSE,,CS Team A
ACC-001374,2025-02-01,12,3.7,63.2,FALSE,,CS Team B
ACC-001374,2025-03-01,34,3.8,61.0,FALSE,,CS Team A
ACC-001374,2025-04-01,-4,3.2,48.3,FALSE,,CS Team B
acc-001374,2025-05-01,44,3.1,59.2,FALSE,,CS Team C
ACC-001374,2025-06-01,-28,2.6,47.8,FALSE,,CS Team B
ACC-001374,2025-07-01,-16,3.0,54.5,FALSE,,CS Team B
acc-001374,2025-08-01,-27,2.4,37.4,FALSE,,CS Team B
acc-001374,2025-09-01,15,2.7,47.7,FALSE,,CS Team A
ACC-001374,2025-10-01,19,2.2,42.2,FALSE,,CS Team C
 ACC-001374 ,2025-11-01,-6,3.2,40.7,FALSE,,CS Team A
ACC 001374,2025-12-01,-38,2.4,37.8,FALSE,,CS Team A
ACC-001375,2025-01-01,1,3.4,55.1,FALSE,,Strategic CS
 ACC-001375 ,2025-02-01,21,2.9,53.8,FALSE,,Strategic CS
acc-001375,2025-03-01,5,2.3,50.5,FALSE,,CS Team B
ACC-001375,2025-04-01,6,3.5,50.5,FALSE,,CS Team B
ACC-001375,2025-05-01,-27,2.5,47.3,FALSE,,CS Team A
acc-001375,2025-06-01,-6,3.8,51.0,FALSE,,CS Team A
ACC 001375,2025-07-01,5,2.6,45.2,FALSE,,Strategic CS
ACC-001375,2025-08-01,-7,2.4,44.8,FALSE,,CS Team C
ACC-001375,2025-09-01,10,3.5,46.9,FALSE,,Strategic CS
acc-001375,2025-10-01,18,3.6,50.3,FALSE,,CS Team C
 ACC-001375 ,2025-11-01,4,2.9,47.3,FALSE,,CS Team B
ACC-001375,2025-12-01,-35,2.8,39.5,FALSE,,CS Team A
ACC 001376,2025-01-01,49,3.7,63.0,FALSE,,CS Team C
ACC 001376,2025-02-01,19,2.8,56.9,FALSE,,CS Team B
ACC-001376,2025-03-01,26,3.0,57.4,FALSE,,CS Team B
 ACC-001376 ,2025-04-01,-11,2.8,52.9,FALSE,,CS Team C
ACC-001376,2025-05-01,0,2.7,55.4,FALSE,,CS Team C
acc-001376,2025-06-01,30,3.2,64.9,FALSE,,CS Team C
acc-001376,2025-07-01,18,2.6,64.2,FALSE,,Strategic CS
ACC-001376,2025-08-01,56,3.5,62.6,FALSE,,CS Team A
acc-001376,2025-09-01,18,2.7,55.4,FALSE,,CS Team C
ACC 001376,2025-10-01,34,3.6,60.8,FALSE,,CS Team B
ACC 001376,2025-11-01,-21,3.2,51.6,FALSE,,CS Team B
ACC-001376,2025-12-01,32,3.7,57.8,FALSE,,CS Team C
acc-001377,2025-01-01,-12,2.7,43.6,FALSE,,CS Team A
ACC-001377,2025-02-01,-13,3.0,46.0,FALSE,,CS Team A
acc-001377,2025-03-01,-9,2.8,39.7,FALSE,,CS Team A
ACC 001377,2025-04-01,-14,2.9,39.2,FALSE,,CS Team B
ACC-001377,2025-05-01,-5,2.0,33.3,FALSE,,CS Team A
ACC 001377,2025-06-01,-1,2.0,43.3,FALSE,,CS Team A
ACC-001377,2025-07-01,-55,2.0,32.7,FALSE,,CS Team B
ACC-001377,2025-08-01,-46,2.6,33.3,FALSE,,CS Team C
 ACC-001377 ,2025-09-01,-37,3.7,33.6,FALSE,,CS Team A
ACC-001377,2025-10-01,-46,1.9,26.1,FALSE,,Strategic CS
ACC-001377,2025-11-01,-33,2.2,31.6,FALSE,,CS Team A
ACC-001377,2025-12-01,-30,1.5,29.6,FALSE,,CS Team A
ACC 001378,2025-01-01,78,4.6,83.6,FALSE,,CS Team A
ACC-001378,2025-02-01,51,4.0,81.0,FALSE,,CS Team B
 ACC-001378 ,2025-03-01,94,3.5,82.7,FALSE,,CS Team C
ACC-001378,2025-04-01,70,3.8,87.9,FALSE,,CS Team A
ACC-001378,2025-05-01,66,5,92.1,FALSE,,CS Team B
acc-001378,2025-06-01,55,4.3,84.8,FALSE,,CS Team B
ACC-001378,2025-07-01,68,4.7,92.5,FALSE,,CS Team B
ACC-001378,2025-08-01,57,4.2,89.9,FALSE,,CS Team B
ACC-001378,2025-09-01,51,5,98.2,FALSE,,CS Team B
 ACC-001378 ,2025-10-01,55,4.4,87.9,FALSE,,CS Team B
 ACC-001378 ,2025-11-01,68,4.2,90.2,FALSE,,CS Team A
ACC-001378,2025-12-01,68,4.1,81.9,FALSE,,CS Team B
ACC-001379,2025-01-01,46,4.3,94.5,FALSE,,CS Team C
ACC 001379,2025-02-01,8,4.1,78.9,FALSE,,CS Team A
ACC 001379,2025-03-01,49,5,90.9,FALSE,,CS Team A
acc-001379,2025-04-01,67,4.2,86.4,FALSE,,Strategic CS
acc-001379,2025-05-01,51,4.9,100,FALSE,,Strategic CS
acc-001379,2025-06-01,48,4.2,93.1,FALSE,,CS Team A
acc-001379,2025-07-01,93,5.0,100,FALSE,,CS Team C
 ACC-001379 ,2025-08-01,41,5,98.9,FALSE,,CS Team B
ACC-001379,2025-09-01,62,5,96.1,FALSE,,CS Team B
ACC-001379,2025-10-01,78,5,93.2,FALSE,,CS Team A
acc-001379,2025-11-01,77,5,96.6,FALSE,,CS Team C
ACC-001379,2025-12-01,66,5,96.8,FALSE,,CS Team A
ACC 001380,2025-01-01,40,4.1,73.7,FALSE,,CS Team B
acc-001380,2025-02-01,28,3.7,76.1,FALSE,,CS Team C
ACC-001380,2025-03-01,47,4.7,80.9,FALSE,,CS Team B
ACC 001380,2025-04-01,61,3.7,82.6,FALSE,,CS Team B
 ACC-001380 ,2025-05-01,45,3.4,76.2,FALSE,,CS Team A
ACC-001380,2025-06-01,58,3.7,73.7,FALSE,,CS Team B
 ACC-001380 ,2025-07-01,39,4.2,81.3,FALSE,,CS Team A
ACC-001380,2025-08-01,51,3.3,72.3,FALSE,,CS Team C
ACC-001380,2025-09-01,17,3.9,75.0,FALSE,,CS Team C
acc-001380,2025-10-01,48,4.9,78.3,FALSE,,CS Team A
acc-001380,2025-11-01,31,3.7,71.7,FALSE,,CS Team A
ACC-001380,2025-12-01,7,3.6,65.8,FALSE,,CS Team C
ACC-001381,2025-01-01,69,3.6,72.0,FALSE,,CS Team A
acc-001381,2025-02-01,34,4.2,70.0,FALSE,,CS Team C
 ACC-001381 ,2025-03-01,22,4.3,71.8,FALSE,,Strategic CS
 ACC-001381 ,2025-04-01,-5,3.3,69.1,FALSE,,CS Team A
acc-001381,2025-05-01,2,4.2,53.2,FALSE,,CS Team B
acc-001381,2025-06-01,21,2.8,65.3,FALSE,,CS Team C
 ACC-001381 ,2025-07-01,40,2.7,53.4,FALSE,,CS Team C
ACC 001381,2025-08-01,34,3.4,60.7,FALSE,,CS Team C
ACC-001381,2025-09-01,0,3.4,54.4,FALSE,,CS Team B
ACC-001381,2025-10-01,-140,4.0,63.1,TRUE,Beta feature gap,Strategic CS
acc-001381,2025-11-01,-86,1.5,10.3,FALSE,,CS Team C
ACC-001381,2025-12-01,-60,1.3,14.6,FALSE,,CS Team C
ACC 001382,2025-01-01,27,3.7,82.7,FALSE,,CS Team A
ACC 001382,2025-02-01,66,5,83.5,FALSE,,CS Team A
ACC-001382,2025-03-01,65,4.8,83.2,FALSE,,CS Team A
 ACC-001382 ,2025-04-01,29,4.1,74.9,FALSE,,CS Team C
ACC-001382,2025-05-01,56,5,90.8,FALSE,,CS Team C
ACC 001382,2025-06-01,43,5,78.6,FALSE,,CS Team A
ACC 001382,2025-07-01,66,3.7,78.4,FALSE,,CS Team B
 ACC-001382 ,2025-08-01,37,4.3,75.4,FALSE,,CS Team A
 ACC-001382 ,2025-09-01,51,5,83.6,FALSE,,CS Team A
ACC-001382,2025-10-01,51,4.2,83.1,FALSE,,CS Team A
ACC-001382,2025-11-01,34,4.1,78.3,FALSE,,CS Team A
ACC-001382,2025-12-01,23,4.2,73.7,FALSE,,CS Team A
ACC-001383,2025-01-01,53,4.2,65.0,FALSE,,CS Team A
ACC-001383,2025-02-01,0,3.7,70.7,FALSE,,CS Team A
ACC-001383,2025-03-01,76,3.9,74.6,FALSE,,CS Team A
ACC 001383,2025-04-01,36,4.1,80.7,FALSE,,CS Team A
ACC-001383,2025-05-01,49,3.6,74.7,FALSE,,CS Team B
ACC-001383,2025-06-01,29,2.7,60.6,FALSE,,Strategic CS
ACC-001383,2025-07-01,10,3.7,72.9,FALSE,,CS Team A
ACC-001383,2025-08-01,41,3.7,73.3,FALSE,,CS Team A
acc-001383,2025-09-01,31,3.2,74.6,FALSE,,Strategic CS
acc-001383,2025-10-01,13,3.9,70.6,FALSE,,Strategic CS
acc-001383,2025-11-01,15,3.2,67.3,FALSE,,CS Team A
 ACC-001383 ,2025-12-01,21,3.0,71.1,FALSE,,CS Team B
acc-001384,2025-01-01,10,3.9,71.1,FALSE,,CS Team A
ACC-001384,2025-02-01,27,3.4,68.8,FALSE,,CS Team B
ACC-001384,2025-03-01,44,3.1,65.2,FALSE,,CS Team A
acc-001384,2025-04-01,29,2.7,66.1,FALSE,,CS Team C
ACC-001384,2025-05-01,44,3.5,70.7,FALSE,,CS Team B
ACC-001384,2025-06-01,43,4.8,78.1,FALSE,,CS Team B
acc-001384,2025-07-01,34,3.9,71.1,FALSE,,CS Team A
ACC-001384,2025-08-01,21,4.5,74.5,FALSE,,CS Team B
acc-001384,2025-09-01,67,3.6,74.5,FALSE,,CS Team A
ACC-001384,2025-10-01,60,3.7,81.5,FALSE,,CS Team A
acc-001384,2025-11-01,11,3.5,68.8,FALSE,,CS Team B
ACC-001384,2025-12-01,47,4.0,77.0,FALSE,,CS Team A
 ACC-001385 ,2025-01-01,50,3.6,92.3,FALSE,,CS Team C
ACC-001385,2025-02-01,31,4.7,81.0,FALSE,,CS Team C
ACC-001385,2025-03-01,40,3.8,71.2,FALSE,,CS Team C
ACC 001385,2025-04-01,54,4.0,73.5,FALSE,,CS Team A
 ACC-001385 ,2025-05-01,54,4.0,70.1,FALSE,,CS Team B
ACC-001385,2025-06-01,26,4.1,74.3,FALSE,,CS Team A
acc-001385,2025-07-01,17,4.1,73.4,FALSE,,CS Team B
ACC 001385,2025-08-01,28,3.8,71.9,FALSE,,CS Team B
ACC-001385,2025-09-01,58,4.1,71.1,FALSE,,CS Team A
ACC-001385,2025-10-01,27,3.6,68.5,FALSE,,CS Team C
ACC-001385,2025-11-01,125,3.9,65.8,FALSE,,CS Team A
acc-001385,2025-12-01,4,3.2,61.7,FALSE,,CS Team B
ACC-001386,2025-01-01,19,3.3,67.3,FALSE,,CS Team C
ACC-001386,2025-02-01,13,3.5,56.6,FALSE,,CS Team B
acc-001386,2025-03-01,25,2.9,56.1,FALSE,,CS Team A
ACC 001386,2025-04-01,4,3.6,55.3,FALSE,,CS Team B
ACC-001386,2025-05-01,7,3.4,50.7,FALSE,,CS Team C
ACC-001386,2025-06-01,5,3.8,56.1,FALSE,,CS Team A
ACC 001386,2025-07-01,-12,4.4,60.3,FALSE,,CS Team B
ACC 001386,2025-08-01,-18,3.3,45.7,FALSE,,CS Team C
ACC-001386,2025-09-01,-2,3.0,46.3,FALSE,,CS Team C
ACC 001386,2025-10-01,-4,2.7,48.0,FALSE,,CS Team C
ACC-001386,2025-11-01,19,3.2,46.1,FALSE,,CS Team B
ACC-001386,2025-12-01,-39,2.9,47.7,FALSE,,CS Team B
 ACC-001387 ,2025-01-01,15,3.8,73.2,FALSE,,CS Team B
ACC 001387,2025-02-01,60,4.3,77.8,FALSE,,CS Team C
ACC-001387,2025-03-01,47,3.8,70.6,FALSE,,CS Team C
ACC-001387,2025-04-01,-7,3.8,70.8,FALSE,,CS Team B
ACC 001387,2025-05-01,25,4.1,73.6,FALSE,,CS Team A
 ACC-001387 ,2025-06-01,41,4.2,78.5,FALSE,,Strategic CS
ACC 001387,2025-07-01,18,4.4,70.0,FALSE,,CS Team C
ACC-001387,2025-08-01,43,3.6,70.9,FALSE,,CS Team C
 ACC-001387 ,2025-09-01,31,4.2,76.4,FALSE,,CS Team A
 ACC-001387 ,2025-10-01,4,4.2,65.7,FALSE,,Strategic CS
ACC-001387,2025-11-01,24,3.8,67.2,FALSE,,CS Team A
ACC-001387,2025-12-01,52,3.6,82.9,FALSE,,Strategic CS
ACC-001388,2025-01-01,66,3.9,86.2,FALSE,,Strategic CS
acc-001388,2025-02-01,74,4.6,88.6,FALSE,,Strategic CS
 ACC-001388 ,2025-03-01,63,4.0,79.1,FALSE,,CS Team A
acc-001388,2025-04-01,32,4.9,81.5,FALSE,,CS Team A
acc-001388,2025-05-01,81,4.1,96.4,FALSE,,CS Team B
 ACC-001388 ,2025-06-01,39,4.6,91.0,FALSE,,CS Team B
ACC-001388,2025-07-01,100,4.0,91.7,FALSE,,CS Team A
 ACC-001388 ,2025-08-01,68,4.4,86.2,FALSE,,CS Team C
acc-001388,2025-09-01,57,4.1,90.9,FALSE,,CS Team A
acc-001388,2025-10-01,79,4.0,88.7,FALSE,,CS Team C
ACC 001388,2025-11-01,51,4.5,92.0,FALSE,,CS Team B
 ACC-001388 ,2025-12-01,100,4.9,96.4,FALSE,,CS Team C
 ACC-001389 ,2025-01-01,42,3.9,69.5,FALSE,,CS Team B
ACC-001389,2025-02-01,20,3.2,60.8,FALSE,,CS Team A
ACC-001389,2025-03-01,31,3.5,68.0,FALSE,,Strategic CS
ACC-001389,2025-04-01,67,3.5,76.5,FALSE,,CS Team A
 ACC-001389 ,2025-05-01,38,4.0,70.4,FALSE,,CS Team B
 ACC-001389 ,2025-06-01,16,3.1,56.6,FALSE,,CS Team B
acc-001389,2025-07-01,41,4.0,65.9,FALSE,,CS Team C
ACC 001389,2025-08-01,34,4.4,68.1,FALSE,,CS Team C
acc-001389,2025-09-01,38,3.5,72.5,FALSE,,CS Team A
acc-001389,2025-10-01,36,3.7,64.1,FALSE,,CS Team C
ACC-001389,2025-11-01,5,3.2,51.5,FALSE,,CS Team A
acc-001389,2025-12-01,5,2.7,52.4,FALSE,,CS Team C
ACC 001390,2025-01-01,-20,2.9,56.5,FALSE,,CS Team C
ACC-001390,2025-02-01,65,4.7,67.4,FALSE,,Strategic CS
ACC 001390,2025-03-01,25,3.7,75.3,FALSE,,CS Team A
ACC-001390,2025-04-01,46,4.6,71.3,FALSE,,CS Team A
ACC-001390,2025-05-01,32,4.0,75.8,FALSE,,CS Team B
ACC-001390,2025-06-01,28,3.5,78.9,FALSE,,Strategic CS
ACC-001390,2025-07-01,47,4.2,75.0,FALSE,,Strategic CS
acc-001390,2025-08-01,36,4.0,75.9,FALSE,,CS Team C
ACC-001390,2025-09-01,2,3.7,66.7,FALSE,,CS Team C
ACC-001390,2025-10-01,32,4.2,72.8,FALSE,,CS Team B
ACC-001390,2025-11-01,21,4.2,71.7,FALSE,,CS Team B
 ACC-001390 ,2025-12-01,-8,3.3,64.4,FALSE,,CS Team A
ACC-001391,2025-01-01,18,3.8,65.3,FALSE,,CS Team B
acc-001391,2025-02-01,44,3.7,68.1,FALSE,,CS Team A
ACC-001391,2025-03-01,31,3.8,65.7,FALSE,,CS Team A
ACC 001391,2025-04-01,13,4.5,73.6,FALSE,,CS Team A
acc-001391,2025-05-01,-3,3.7,67.2,FALSE,,CS Team C
ACC-001391,2025-06-01,40,4.0,69.8,FALSE,,CS Team C
 ACC-001391 ,2025-07-01,59,4.3,69.0,FALSE,,CS Team B
acc-001391,2025-08-01,3,4.3,76.2,FALSE,,CS Team C
ACC-001391,2025-09-01,46,4.0,77.4,FALSE,,CS Team C
ACC-001391,2025-10-01,13,2.3,64.1,FALSE,,CS Team B
 ACC-001391 ,2025-11-01,40,4.8,67.3,FALSE,,CS Team B
ACC-001391,2025-12-01,22,4.4,74.2,FALSE,,CS Team C
ACC-001392,2025-01-01,-1,3.2,57.9,FALSE,,CS Team B
acc-001392,2025-02-01,22,4.4,70.8,FALSE,,Strategic CS
ACC 001392,2025-03-01,39,3.8,63.6,FALSE,,Strategic CS
ACC-001392,2025-04-01,21,3.2,65.6,FALSE,,CS Team B
ACC 001392,2025-05-01,47,4.1,70.0,FALSE,,CS Team A
ACC-001392,2025-06-01,40,3.5,70.4,FALSE,,Strategic CS
ACC-001392,2025-07-01,-5,4.7,60.3,FALSE,,CS Team B
ACC 001392,2025-08-01,0,4.1,74.6,FALSE,,CS Team C
ACC-001392,2025-09-01,-5,4.0,67.3,FALSE,,CS Team A
ACC 001392,2025-10-01,11,4.5,78.3,FALSE,,CS Team C
 ACC-001392 ,2025-11-01,26,4.0,70.0,FALSE,,CS Team B
ACC 001392,2025-12-01,-19,4.8,71.9,FALSE,,CS Team A
acc-001393,2025-01-01,-18,2.6,45.3,FALSE,,CS Team A
 ACC-001393 ,2025-02-01,3,3.2,53.2,TRUE,Budget cut,Strategic CS
ACC 001393,2025-03-01,-62,1.6,9.5,FALSE,,CS Team C
ACC-001393,2025-04-01,-76,1.4,5.3,FALSE,,CS Team B
ACC-001393,2025-05-01,-69,1.6,9.4,FALSE,,CS Team B
acc-001393,2025-06-01,-46,1,5.9,FALSE,,CS Team A
ACC-001393,2025-07-01,-21,1.1,8.3,FALSE,,CS Team B
ACC-001393,2025-08-01,-31,1.5,7.7,FALSE,,CS Team B
ACC-001393,2025-09-01,-62,1.1,8.8,FALSE,,CS Team C
ACC-001393,2025-10-01,-80,1.4,8.4,FALSE,,CS Team A
ACC 001393,2025-11-01,-76,1.7,12.2,FALSE,,CS Team C
ACC-001393,2025-12-01,-48,1,11.4,FALSE,,CS Team A
 ACC-001394 ,2025-01-01,89,4.8,92.6,FALSE,,CS Team B
ACC-001394,2025-02-01,79,4.6,100,FALSE,,CS Team A
acc-001394,2025-03-01,89,5,97.2,FALSE,,CS Team C
acc-001394,2025-04-01,89,5,95.7,FALSE,,CS Team A
 ACC-001394 ,2025-05-01,72,4.5,95.3,FALSE,,CS Team B
acc-001394,2025-06-01,44,4.9,91.6,FALSE,,CS Team C
 ACC-001394 ,2025-07-01,98,5,99.1,FALSE,,CS Team B
ACC-001394,2025-08-01,39,4.2,93.2,FALSE,,CS Team B
ACC-001394,2025-09-01,69,5,98.0,FALSE,,CS Team B
 ACC-001394 ,2025-10-01,87,4.8,98.0,FALSE,,CS Team A
ACC 001394,2025-11-01,95,5,95.2,FALSE,,CS Team A
ACC 001394,2025-12-01,88,5,100,FALSE,,CS Team B
ACC-001395,2025-01-01,-40,2.7,43.2,FALSE,,CS Team C
acc-001395,2025-02-01,3,3.0,46.0,FALSE,,CS Team A
acc-001395,2025-03-01,-18,3.2,45.2,FALSE,,CS Team A
 ACC-001395 ,2025-04-01,19,2.8,51.9,FALSE,,CS Team A
ACC-001395,2025-05-01,16,3.1,45.3,FALSE,,CS Team B
ACC 001395,2025-06-01,-31,2.8,38.1,FALSE,,CS Team C
ACC 001395,2025-07-01,1,2.4,41.0,FALSE,,CS Team C
ACC-001395,2025-08-01,6,1.7,39.6,FALSE,,CS Team C
ACC-001395,2025-09-01,-28,2.1,44.6,FALSE,,CS Team B
ACC-001395,2025-10-01,-35,2.0,31.4,FALSE,,CS Team A
ACC-001395,2025-11-01,-58,1.3,25.6,FALSE,,CS Team C
acc-001395,2025-12-01,-35,2.8,37.6,FALSE,,CS Team A
 ACC-001396 ,2025-01-01,5,3.7,70.5,FALSE,,Strategic CS
acc-001396,2025-02-01,32,3.6,73.7,FALSE,,CS Team C
ACC-001396,2025-03-01,58,4.2,79.8,FALSE,,CS Team B
ACC-001396,2025-04-01,17,3.3,72.1,FALSE,,CS Team A
ACC-001396,2025-05-01,48,3.5,70.4,FALSE,,CS Team C
 ACC-001396 ,2025-06-01,69,4.8,80.2,FALSE,,CS Team B
ACC-001396,2025-07-01,53,5,86.1,FALSE,,CS Team A
ACC-001396,2025-08-01,49,4.3,79.1,FALSE,,CS Team C
ACC-001396,2025-09-01,33,4.2,73.8,FALSE,,CS Team B
acc-001396,2025-10-01,57,4.0,78.7,TRUE,No internal adoption,CS Team B
ACC 001396,2025-11-01,-93,1.1,3.0,FALSE,,CS Team A
 ACC-001396 ,2025-12-01,-100,1.4,2.5,FALSE,,CS Team C
ACC 001397,2025-01-01,27,3.8,64.0,FALSE,,CS Team C
 ACC-001397 ,2025-02-01,41,3.6,64.6,FALSE,,CS Team B
 ACC-001397 ,2025-03-01,53,3.5,66.8,FALSE,,Strategic CS
ACC-001397,2025-04-01,33,3.5,59.8,FALSE,,Strategic CS
ACC-001397,2025-05-01,21,3.9,55.6,FALSE,,CS Team A
acc-001397,2025-06-01,-6,2.7,57.4,FALSE,,CS Team A
 ACC-001397 ,2025-07-01,47,3.9,67.1,FALSE,,CS Team A
ACC 001397,2025-08-01,12,3.0,54.6,FALSE,,CS Team A
ACC-001397,2025-09-01,13,3.3,60.3,FALSE,,CS Team A
ACC-001397,2025-10-01,28,3.8,64.4,FALSE,,CS Team B
ACC-001397,2025-11-01,-22,2.8,50.2,FALSE,,CS Team A
ACC-001397,2025-12-01,42,3.1,52.9,FALSE,,CS Team A
ACC-001398,2025-01-01,42,4.0,68.1,FALSE,,CS Team B
ACC-001398,2025-02-01,27,4.1,73.3,FALSE,,CS Team B
ACC-001398,2025-03-01,40,4.5,76.4,FALSE,,CS Team A
ACC-001398,2025-04-01,36,3.9,75.1,FALSE,,CS Team B
ACC 001398,2025-05-01,50,4.3,78.4,FALSE,,CS Team A
ACC 001398,2025-06-01,24,4.0,80.3,FALSE,,CS Team B
ACC-001398,2025-07-01,21,4.3,66.1,FALSE,,CS Team C
 ACC-001398 ,2025-08-01,2,4.3,64.9,FALSE,,CS Team B
 ACC-001398 ,2025-09-01,30,4.7,82.1,FALSE,,CS Team A
acc-001398,2025-10-01,53,4.6,77.3,FALSE,,CS Team B
ACC 001398,2025-11-01,67,3.8,79.7,FALSE,,CS Team A
acc-001398,2025-12-01,42,3.8,72.8,FALSE,,CS Team A
ACC-001399,2025-01-01,-12,3.6,41.2,FALSE,,CS Team B
ACC-001399,2025-02-01,-36,2.4,41.4,FALSE,,CS Team B
ACC-001399,2025-03-01,-29,2.2,38.0,FALSE,,CS Team C
ACC-001399,2025-04-01,6,3.1,45.4,FALSE,,CS Team A
ACC-001399,2025-05-01,2,3.1,44.8,TRUE,Low product fit,CS Team A
ACC 001399,2025-06-01,-63,1.3,9.0,FALSE,,CS Team B
ACC 001399,2025-07-01,-60,1,12.1,FALSE,,CS Team A
ACC-001399,2025-08-01,-83,1,8.9,FALSE,,CS Team C
ACC-001399,2025-09-01,-64,2.1,0.2,FALSE,,CS Team A
ACC-001399,2025-10-01,-49,1,1.1,FALSE,,CS Team C
ACC-001399,2025-11-01,-58,1.3,6.9,FALSE,,CS Team B
 ACC-001399 ,2025-12-01,-74,1.8,13.6,FALSE,,CS Team A
ACC 001400,2025-01-01,44,3.7,67.5,FALSE,,CS Team C
ACC 001400,2025-02-01,84,3.2,66.9,FALSE,,CS Team A
ACC-001400,2025-03-01,9,3.5,59.5,FALSE,,CS Team B
ACC 001400,2025-04-01,18,3.5,60.7,FALSE,,CS Team A
acc-001400,2025-05-01,-16,3.9,60.1,FALSE,,CS Team B
 ACC-001400 ,2025-06-01,40,2.9,62.8,FALSE,,CS Team B
 ACC-001400 ,2025-07-01,18,3.6,73.2,FALSE,,CS Team C
acc-001400,2025-08-01,34,4.7,73.8,FALSE,,CS Team C
 ACC-001400 ,2025-09-01,23,4.2,72.6,FALSE,,CS Team A
ACC-001400,2025-10-01,45,3.6,73.0,FALSE,,Strategic CS
ACC-001400,2025-11-01,35,4.4,72.6,FALSE,,CS Team B
ACC-001400,2025-12-01,15,3.8,70.3,TRUE,No internal adoption,CS Team B
ACC-001401,2025-01-01,33,3.8,73.2,FALSE,,CS Team B
ACC-001401,2025-02-01,5,3.1,70.7,FALSE,,CS Team A
ACC-001401,2025-03-01,22,4.2,76.6,FALSE,,CS Team B
ACC 001401,2025-04-01,36,4.5,75.5,FALSE,,CS Team C
ACC-001401,2025-05-01,61,3.7,72.2,FALSE,,CS Team C
ACC-001401,2025-06-01,17,3.8,72.2,FALSE,,CS Team A
ACC-001401,2025-07-01,28,3.9,74.4,FALSE,,CS Team A
ACC 001401,2025-08-01,21,3.7,65.0,FALSE,,CS Team B
ACC 001401,2025-09-01,61,4.2,76.4,FALSE,,CS Team A
ACC-001401,2025-10-01,38,4.0,70.0,FALSE,,CS Team A
ACC 001401,2025-11-01,55,3.9,72.4,FALSE,,CS Team B
 ACC-001401 ,2025-12-01,180,3.8,80.2,FALSE,,CS Team B
acc-001402,2025-01-01,48,3.8,81.8,FALSE,,CS Team B
 ACC-001402 ,2025-02-01,63,4.3,76.5,FALSE,,CS Team B
acc-001402,2025-03-01,55,3.7,78.3,FALSE,,CS Team C
acc-001402,2025-04-01,51,4.2,74.1,FALSE,,CS Team A
